a1,a2,a3,a4,b1,b2,b3,c1,c2,c3,c4
10.042732123019016,4960.892562364859,1754.2254070856552,2566.6974645028,35.88299578643247,495.63885398351533,437.93147669938446,108.03853700517884,32.92347464570413,47.731563539656904,24.615232383192883
14.02300510707746,1498.5905951156078,230.7964428520549,319.2655968122941,362.82720637532884,183.7025737904025,355.5359847717558,44.014971074960854,65.87659709661034,93.60713885462467,3.874629597415415
166.36182558012285,162.1090393990287,2150.9036042759017,120.40858610859769,314.79891186247505,162.17123122710163,20.149452238621937,176.49488182340536,30.982117952666517,12.717462059319649,2.3391166787905546
129.61269567629114,497.7017996998398,757.9125572211246,8372.328441929794,57.836991753508116,93.67650115404847,323.77476750284364,95.85791367581845,127.88999947072163,13.726366464940899,1.4793919086900489
35.86272777863539,253.31049262268772,1766.8355948820745,974.6412039065294,11.205932297850632,341.4000311663303,12.303352233256076,12.080860454894673,89.97778136356494,7.532206953137489,0.7659014823337849
201.28632675701658,1716.8078753067336,2086.1951261898644,4801.001068840985,20.54782844546112,11.73810476102403,176.00186110288314,5.622314921093676,8.252499089247205,5.4984091370727235,22.350106932999786
324.23532881046555,297.8468808073502,583.3893257654169,4619.759973197068,9.542692578758166,19.189613333159745,9.957529872901734,6.549113377820559,160.76046519405193,36.49845834289342,1.0055721597124927
411.14652763621194,935.8858042929229,330.28411078522356,736.7189435759627,149.35807258307835,546.8713728504541,377.0425706871067,169.2317640463197,99.84292514499843,30.186775445361462,3.7041558556309546
28.538545180816914,424.96724996676966,357.0755093782826,111.85866942287242,65.0441344758818,17.73818096960477,283.5355686896432,101.13409451563808,116.98387811352501,6.006308709618196,1.3415144030679675
85.81253489623188,1425.3093847967243,980.959010315353,130.68494349160477,13.48461398013056,154.77989327846524,483.29005454167736,69.44558509715603,18.256652124729968,80.80475532935674,6.969276073771843
22.483346213628998,438.2386958306029,1871.7594456293473,2455.186432211605,12.218025820684433,7.785810053710518,6.0587798777068596,23.082574548903587,91.00766902168759,64.93810153590721,3.196344714242976
225.69300940048254,990.0427789532893,125.10167565825093,102.16406511530671,28.819271990676874,57.00999304074738,178.99114381863149,3.124502315849669,10.744167078539622,2.614464485508524,9.54576624264198
239.20033696174357,8208.343113514533,3201.3488114699658,1149.8187554152325,14.900610599059119,74.33426484086735,10.274709244656146,112.30891190070193,27.88096285982895,2.701725629933249,2.7357833583924878
159.25583684913147,556.0299680873557,93.8428684535608,647.8305502965967,6.3827477440585465,38.16051463309033,12.558885335260928,7.86749694605734,37.40666444672188,20.143402549085536,1.7078094736419858
53.33499498595615,4868.525845313985,1253.4231410573752,109.01964574276266,305.3412409705444,12.26109172467812,64.66628147542652,88.88471279999428,29.99532250857542,57.204906095084866,0.5806676422167797
84.28286076478699,8012.035547786645,253.6531134828873,118.65573373962573,332.9892697708787,57.52716755498201,96.64553468243844,178.47775407526467,5.443637428683386,55.72628455029347,30.123806031459917
91.7813864822351,257.3400555431714,1114.6505983904574,4238.827461091314,269.889348202288,5.859316793912779,194.05096091251505,105.87148240282016,92.56878197916309,9.380640722419818,3.5443765675236487
27.849634429145226,15039.071091647478,122.68339487136049,2667.7661487479695,13.1246881873573,459.95910807666303,200.22501757902222,9.98918890939249,108.53681723775716,6.684033135102167,8.574082626019305
44.291858912419116,2410.5111845452825,290.1562319679143,160.90836536247392,133.59070648576895,19.427020389554738,8.648571477359472,24.591703411908725,140.7850751778237,60.81344219538815,0.8320390269518421
566.838216517681,1409.7634246273208,322.3564101158592,3373.4728305177873,258.8415253819015,98.85852957165717,163.92959525024287,8.644333042418573,118.01819788231376,145.05128711452437,3.2698143644650934
36.25947277566502,12635.730695266595,499.9366032954662,5884.719240870585,104.2636161026775,29.69662267824554,518.2617392954303,2.9781157552830955,141.44114745303406,51.57254868107913,20.838830903051996
39.26161077675074,14001.295106088035,748.2486086681162,179.79098008111825,10.035471698444217,18.01418030371646,54.58489349474218,15.859257051846186,11.69662213658567,16.428176265435262,1.370540668182919
485.8947906083648,1148.0429431350735,531.561566931612,8161.059525388818,372.99108844091927,9.715148378354108,536.7858001028145,11.938254196565099,9.484196146457094,150.89730522876232,39.80437399518836
60.39394984053736,3374.6782410828428,200.6303293834071,110.5773581371458,8.31930700045676,101.5902222954499,5.648379607389669,153.76926330014956,3.320621112104591,224.847460095326,15.312129094263227
338.892062905387,6053.993766595127,272.6490758985762,7444.248068679891,52.27718384563406,14.362972642383601,13.352016392387686,54.327826153029115,5.714340147164682,12.612988423233853,10.920745036891029
400.02753750080586,1669.0986912858434,378.58144321216656,793.4905750926531,14.053452700464339,327.9541686004326,20.940281382539638,20.248426026553638,2.974915164361043,28.248655958785818,33.92141438859242
76.20903084667628,678.0385581546434,156.98013570413775,207.71003046018484,8.093028150927134,56.23388527763213,8.813237059119993,142.8888789816634,34.3448204421656,10.091586975427765,3.022901874895097
827.7496022037362,181.57987583195248,111.30126649923363,338.05694504576303,29.244863826469942,489.06267245875273,89.63677894147988,9.330415113901935,85.45887894762431,243.2914820967485,16.93289386810074
19.194275818305428,356.3389360243102,125.86289253564523,815.644129635144,144.3963747842203,387.12622199719146,331.6277925488424,100.08904997826775,43.10130531263026,4.547227178734115,4.303033214344266
14.957224717077702,13188.471466001498,1977.2104733604833,361.00868147132365,96.99083477528505,50.65560897676308,6.927592955909927,27.83501003632516,8.191038862261497,127.10232665050367,1.5302879450263052
557.4278377294046,2283.4669535912467,1309.6076822657028,152.3378066419944,22.421796132209586,383.59386674021874,42.784047131771274,79.85389220254501,57.71625924189642,4.106110194979926,11.121839871715489
68.17647098280295,2069.3150268740014,2416.154360059892,95.06986961496443,95.94446308874664,42.683236615118446,11.29040263260056,244.17571092457095,11.803432821263613,69.07981922696074,2.3724732152143515
10.514086944201361,2849.8982292442793,113.21345744749723,115.78787046522734,25.144352259214276,86.75630488655644,30.46363418547924,158.27191549351383,14.837968975345087,13.420479475416695,44.608538186453444
605.558272430321,184.24194381042454,1531.4563611956487,92.36604499352356,59.50116714757276,7.1021735358913745,39.68600007425267,119.25339182555427,103.66604758183179,3.8328586046346396,0.5240726886167284
68.62625045552603,3656.612191183254,48.54960959302727,2171.4687569839925,15.548333549305383,68.88895555574996,65.53809475624922,10.552916540180702,89.12238264636454,37.96844736770809,17.714933595087235
44.96217971613693,1530.9758549730645,84.3855196673141,188.6456769019601,278.68800250215,21.9724156626786,104.1846301385306,44.67769968973872,226.28031850187168,8.386224849287103,2.1447176132314993
39.85836410185462,193.50031561168208,52.33860986848739,826.8872518395026,6.168608024384393,62.06661349981297,154.52692563114894,2.589469169050898,16.58512045637957,52.76362872937586,3.773574320892407
25.342185398017733,4919.337553841917,963.7999083192815,7222.4198958831485,156.960052555556,12.44906742950383,160.9813573846189,8.73803704216214,216.88234149458512,3.7837701788486946,7.67882315222947
384.2077984393441,242.64430924916897,86.44144027754379,1036.074481799411,56.39912553005924,44.89074544150207,168.15393904570266,18.630963245639233,7.510168603894219,102.14717723616147,1.960082470560586
10.397185880750035,175.2565195419048,115.97383880621155,3823.348571767301,45.68493254058053,176.59695842855814,13.228686502443127,2.540221878897161,137.43187949934753,6.3331075298996335,2.2253257515392573
168.9451632333408,3960.4295231788797,3715.393314924043,96.96905845250694,37.66896615003959,6.545957407858078,63.17838282534999,103.55018806735714,3.5914634331413535,105.5682426787687,0.6624055024430495
246.17388143817573,219.68577451325848,1915.5954808063186,526.0732510615675,7.249042087960132,9.244688163124112,6.4532920220105705,42.96771219800743,28.016853081226675,10.019595924173423,5.850200346945287
121.99307937208428,1561.7916721824065,1613.6077357907452,8634.842989381366,58.68455087169463,380.48536771987733,215.84324403779775,15.051220030888812,14.390484754664197,229.57589978066608,1.4183317052418798
112.48024691297505,4726.658523921298,918.7765291496885,136.3152755944576,12.370216778346816,397.8175572656665,273.3585779682619,120.53195865683293,9.250785806422266,162.24966713909873,0.9184718802828268
30.485064086817488,350.35495871888475,564.699213841948,93.11201843646754,213.08663595232179,17.256472018341388,128.48487879492941,97.02297573961529,24.332172785577363,2.509921480413035,1.1590895550652955
12.790975854544564,4022.9060960686634,151.33439143126526,8083.389527968435,11.341394502612198,7.600769994330788,49.3594267599482,63.05382476114313,25.273759024775284,3.361296006944107,1.6856576159754313
753.0599667576154,212.33371293208623,1335.4742659368735,3573.1820914614605,13.728896678066889,377.24968706748353,36.32311669497996,4.3475892003774765,4.639171530617025,3.1545036574568766,2.140811460647793
332.8119537216631,2929.524481803932,682.5718382776448,617.4238543221488,119.80282286198499,8.218053964410775,11.043973228044507,74.31850535129485,34.66029504429806,6.785953752923658,6.324831526608915
145.2032226875879,210.6084531831351,739.7535787749343,3445.9250320884503,302.52328103250665,27.813510316006777,124.83872140194926,53.73708596858977,39.56250851654484,55.489255106431614,0.8589511709898487
293.8479425841931,8914.490104587267,173.64796549782147,542.4983248481251,237.33929985065376,31.628164434565956,26.832592494595993,149.56922477429345,6.611561568763063,10.349328518647825,20.614266264510594
46.54844540866206,176.5470487725937,1045.1650554300732,605.7157465383256,74.0123760376049,262.34268133617104,18.353249647651907,127.07213029364937,5.179381081315562,3.219156849801203,0.520901442407933
15.130322473591963,10224.115331665289,926.7333474416027,131.7979922671655,9.013566140296254,237.55698002910887,246.2167782088596,217.1763864734842,63.28953753917891,4.40229746227334,24.436490028484926
21.17421645986587,590.7579655110557,1454.8988647871065,410.7129455570495,26.820214680888622,455.6991891489037,57.188335461001316,4.928633319650012,76.93339215660609,115.86500651467858,19.857174032557076
267.90330505365193,1336.876154707354,1082.9009885313635,441.7939948917884,18.522457882456024,254.64334768120582,79.81969213328496,3.1025632668671093,215.52501281017322,16.827930963430436,0.7053280778008881
128.83405635219896,292.66195920037586,308.7888253720111,2801.304210745912,14.264496465834648,64.25303587788933,12.018644889074274,94.00258297352755,4.711221272227686,124.12548863030652,1.2249965741813276
380.9489009215932,3293.8095668713677,976.5767691040978,306.1066126288568,12.728346806028918,158.283130348915,318.33042488850066,20.48082696357726,9.673806172916295,4.367936661234001,15.50661798209954
17.31652467822817,2469.029957947756,120.98921430051132,2031.0218909791636,19.646231173920043,51.72666249823464,200.78295666741295,26.298439088014863,62.74953888786947,15.937758196052007,18.230375732695478
188.91007325223615,554.5885453218664,454.07162188489804,182.35313681141363,541.5716877873112,15.610023644470202,9.287977243067742,18.22553780677918,32.51433234442349,3.002367209415087,18.49697386025219
10.81262549604022,2201.92402293265,158.50108207920624,846.316122582475,66.73677041196096,452.87254307194695,258.2795675950244,4.521643793466418,6.742385763911538,57.92557551943154,12.394233319336115
50.186508981454566,3066.7481785612904,782.101992343121,726.3532036173066,53.184869511267976,20.67834746864249,425.7574864078337,242.29349898670844,3.5707774548903237,52.10788933599168,5.436078001703484
912.2002121044944,410.2816817558125,951.4611240034994,329.11187498109445,517.7101976383768,88.87751574206064,75.4018175333253,229.7808034438429,11.117148643427534,114.07954390996673,3.850596257577447
816.321068951092,11516.457639731558,147.26814150293376,271.48005923721064,51.64724444187035,6.6359498524146066,78.38188371150342,2.969716930721579,7.139837878348818,212.05787242631953,4.537149591577757
232.12332038764842,3361.9093069025294,2048.421353422846,6095.767149520749,22.895685044244843,11.943435082896748,182.1470763122603,28.11799195259484,15.4972323029152,145.87874948503622,30.519372582149188
122.91025925681998,745.7511323042147,1819.9188586659116,875.8307522668091,13.769251358735804,61.173678660147516,28.03996651228598,36.37019628796771,60.430641467416905,230.7991187726952,19.001266118049973
27.39510149291253,867.7576306493092,109.97149023126377,1732.7844667968218,205.59775130130706,11.848816711197285,42.56257981454658,42.47497089744462,87.03224796480583,4.593465918211352,10.412144777574671
48.385479276384196,12050.042299026201,1395.7244086710248,1157.7449010185317,5.694066229576133,54.11671386744737,10.055161539760885,2.94907163378849,10.131944020147976,103.68732252908393,1.6508854819230603
562.0677399974795,5332.535677021286,3210.061295538143,904.5331933450211,16.355776775773478,258.83927320897135,97.60682999498934,7.277540251489066,5.900391343227617,2.7604824335771787,3.9277510227484287
223.44004504948032,1088.8939331024794,717.9045485763642,1864.4556125396384,57.06768578791369,482.7650758043206,105.16560383660082,117.9722149132113,122.75079311949825,30.022911616985873,1.7927581070957403
28.15883349892249,198.03265998763536,525.6872786219225,5060.3429501439405,500.55427461757154,127.66723526983625,5.913744516627065,5.695434038131054,207.709239141704,2.9659026125795624,1.274110834570916
363.9295456667887,4235.059574711255,441.1699732272646,503.5015658181164,7.605623509974964,15.399465777223924,31.685541425195577,5.291320568994119,22.516118106438103,3.940777011112594,29.401150312381745
14.533807569839098,402.3259934920925,2691.759309960322,5517.251544330422,99.0612537185198,91.51415313331259,26.117502990235764,2.917314652605294,24.58597083709482,17.738393300990428,23.831315924559128
16.46390709257948,977.7398942970965,45.97700673747325,5009.437398767934,239.27650654481016,110.8058450435788,32.20520223211377,3.1758837851092396,2.6498751546288823,85.87276907907258,2.937520693004754
586.1752381352939,6198.58133209044,3369.3364482325787,232.8644548750186,86.53601224693787,23.565402683208514,109.43644444304798,12.984247031807461,32.2686440819314,21.147045397817138,3.2956110841724446
16.276200963532176,2164.2029165712297,1993.311128229451,116.52340190671228,14.721067379676455,22.20348590609712,23.37005754167567,37.24717034316678,2.6827488701577344,31.325148688836897,0.5085976113881557
49.30943028007144,197.27462114250926,67.94840971704082,4077.0946276525906,180.40319563243233,186.41617567201124,22.633073546331634,27.53791540250792,35.43255607642817,2.81319291082268,9.666755495888557
154.97225247593872,620.9344506082166,3524.370192654335,198.57276059106698,9.923219981985808,7.277221024420574,42.19026007811965,53.22505217984343,139.5952328888616,4.031833703494283,7.451269407485107
902.8532285310446,5351.281420088831,130.48278460873902,8860.84724864652,59.143999640178826,21.314671559487763,19.319729046707696,117.16397255850552,29.221358628193688,23.27314810906426,1.3099347093867244
26.62564220015769,581.8079570255811,57.13172969970968,145.46015386179866,23.42193022284717,197.7037075030956,54.8293308159479,65.31014371302815,176.72449612705933,4.695474507375435,49.89862887622167
342.80423155339315,350.0118244410112,136.85698392332912,841.7460712715923,350.880526264227,246.35898504896372,8.739671210802767,29.716248999746043,23.711229251919512,20.340044177010803,4.245206459560667
77.85347547894848,3824.632142578286,349.60124994441276,1247.1377603185417,33.491796942043415,97.75812641437629,13.695042179184435,2.725118796278797,33.51753530438206,78.20712985759732,7.428738053679119
18.494801620214567,14431.830733164083,606.5682018211547,700.6995966348669,377.259029674553,112.30968175445695,41.36091682526642,15.181281134958514,7.28430402411031,89.80264110282688,0.7433526608244017
625.4735052374355,13781.158247394824,377.6003259073721,420.2617408928482,85.65539885174684,200.25462262749318,8.553490368535888,13.864919069889881,147.5568400513043,45.23388770244787,3.9361136413475153
260.4731819734599,1106.0031935285897,3599.20858550523,513.987976724712,159.0152785840617,122.41147269963612,53.55277318322765,76.57115266412559,172.72348969025023,27.198878232713962,2.813785103088872
290.99976759896714,232.09755582064008,2192.9560007724735,171.8704761279767,26.428667484996588,13.196451275992803,98.07630459898046,39.14266921423546,20.914251587629597,138.15909155348623,22.921606225915767
27.56018232383679,340.724833279986,399.1895859457727,744.8185872917087,71.83455455082853,479.9746658233515,24.85570384443153,4.310639668909885,2.932035916277387,15.738826115789571,1.0081253593426707
530.9462689385502,3330.8424610475386,2068.293671155375,155.3644088312574,19.019764068664674,6.318211339380303,25.448925728928657,3.591643733683795,14.182217682910858,117.93034533093052,5.64490733174339
76.65410323633267,2216.640429042907,110.42931033740328,1470.639900753366,534.6923965916712,48.28138822820707,255.82564202373135,12.020462319439876,21.109074528174983,135.24253452915997,0.646612437619519
26.191859335690463,1591.988765548572,3457.001579967004,2682.9120300654354,20.33787128956149,12.82674050678234,303.8039597635613,40.471084364058534,3.9807310612624853,4.795745293502956,8.453734889713838
15.793886720311601,2436.144701436122,49.2751785794743,127.52297050879443,246.6634433884341,106.0458921633904,37.074125677444805,56.35386215637622,179.21293804556026,53.671573668019256,0.8382666293661262
197.39488157067944,1457.7968406146035,1418.2439605416291,474.52727018830933,194.55645330425085,27.404524765098298,18.151811039080428,3.430745519588027,11.30737108177062,13.206337558442993,9.992035016144563
637.3457144811077,1967.79580220454,2737.1996886102897,1915.0775498682297,6.755149877761507,72.2283897409429,504.85272993863674,21.130859828661123,21.476025039092423,109.99509184139647,10.827457287406482
29.370355181788412,682.4835055772544,853.5141147594657,7762.419332869039,19.253044051393513,265.3512282062009,44.097325037401674,74.09404691654656,56.55923258870218,41.63991988443318,27.423954668898276
63.89247162563693,9688.31098607632,1316.4011221606474,260.72267705403726,12.079627701292525,51.77962818163039,18.683903908814738,168.20295375522102,16.166738124840883,5.213446462776673,6.499331966668599
284.38907187263516,1830.9351236000016,195.548395039531,150.93844153767827,71.28342598570937,8.198457108198593,12.65120751019978,57.3564679039685,31.97300966362965,25.558450865609505,41.17737852051449
61.399472224786756,918.203083581556,40.64118216244353,1680.2810356579173,8.653505972711157,5.950101336192711,17.58228227085735,6.985868433773001,23.982954331262935,90.956338315978,1.4828700507821055
220.99727229631543,899.5673277846513,1429.7246460084743,96.66035487818466,457.0136910289697,493.5865806949619,16.20531262667342,147.78549451769885,86.04934534147601,84.86141754922586,36.579298883654644
40.65950541745808,567.1612808896106,1128.9894199301239,773.8972625007201,7.028559856607789,55.45336906373589,10.456990256878424,2.856462370450776,152.14227725671418,47.43308090734199,9.724356038046297
192.9054753373012,238.28278062962212,417.3591611794295,7126.653601208354,114.9435064635804,66.9765723879528,14.786115324760875,58.945772946214504,15.961808255795793,5.733951380308488,0.9751837796285638
447.34870171987563,265.06158320207334,695.0621976927765,2219.190423470711,80.69036385398468,38.903102175012975,27.140777156042688,2.6428451961063804,12.065879340079915,36.09837983157453,3.431673298140992
119.28148743949524,5937.222732957671,862.924346029886,106.2056395801946,191.40100206509914,526.8085182325221,455.785906842382,3.5621895522158082,3.4907271971897447,19.384194290109633,43.058833242063635
34.1656474618385,491.813326861688,1909.6670969912957,1104.8341165723532,123.8384433507328,7.526065098871487,281.1028986416076,10.842248153028109,186.18949385527787,206.38900363240379,35.22490578238398
16.69644048689713,8818.428546840747,75.8839018439208,1071.0439106883907,326.89286664771123,10.038184049257287,100.85053906892942,165.25713426403803,4.498571637353401,7.471151849170987,43.857335116044595
133.29897620769566,948.3777155661555,177.91440322708195,755.6668218325617,8.037038242382804,137.12321771379385,431.2087960348189,7.463600353878569,3.1523746149998537,33.08613798288657,1.0786838290679315
27.075777141960167,3546.9040739446027,1166.7342362026297,553.1729601820874,6.096876194109466,35.5152568482471,110.79325574304943,96.45403066617743,2.718653090522385,9.04324582904388,10.327256081771004
441.92295741787854,7259.919809805848,236.3591955440091,113.27750585647635,488.3671447059223,75.10412140116432,6.809848511014235,41.44529893358539,4.0336942045736714,245.5812588725496,0.7766879258267017
43.18926922776663,3011.66735040578,1627.645289795995,287.3440978628579,314.9203389721882,13.525958921958113,15.688012927783575,12.596617108449095,16.725375994049276,47.132276331026034,12.314524328334853
